ward_id,ward_name,province_id
71315015,Xã An Phước,713
71308016,Xã An Viễn,713
71308017,Xã Bình Minh,713
71308018,Xã Trảng Bom,713
71308019,Xã Bàu Hàm,713
71308020,Xã Hưng Thịnh,713
71309021,Xã Dầu Giây,713
71309022,Xã Gia Kiệm,713
71305023,Xã Thống Nhất,713
71302024,Phường Bình Lộc,713
71302025,Phường Bảo Vinh,713
71302026,Phường Xuân Lập,713
71302027,Phường Long Khánh,713
71302028,Phường Hàng Gòn,713
71311029,Xã Xuân Quế,713
71311030,Xã Xuân Đường,713
71311031,Xã Cẩm Mỹ,713
71311032,Xã Sông Ray,713
71311033,Xã Xuân Đông,713
71313034,Xã Xuân Định,713
71313035,Xã Xuân Phú,713
71313036,Xã Xuân Lộc,713
71313037,Xã Xuân Hoà,713
71313038,Xã Xuân Thành,713
71313039,Xã Xuân Bắc,713
71305040,Xã La Ngà,713
71305041,Xã Định Quán,713
71305042,Xã Phú Vinh,713
71305043,Xã Phú Hoà,713
71303044,Xã Tà Lài,713
71303045,Xã Nam Cát Tiên,713
71303046,Xã Tân Phú,713
71303047,Xã Phú Lâm,713
71307048,Xã Trị An,713
71307049,Xã Tân An,713
71307050,Phường Tân Triều,713
70710051,Phường Minh Hưng,713
70710052,Phường Chơn Thành,713
70710053,Xã Nha Bích,713
70713054,Xã Tân Quan,713
70713055,Xã Tân Hưng,713
70713056,Xã Tân Khai,713
70713057,Xã Minh Đức,713
70709058,Phường Bình Long,713
70709059,Phường An Lộc,713
70705060,Xã Lộc Thành,713
70705061,Xã Lộc Ninh,713
70705062,Xã Lộc Hưng,713
70705063,Xã Lộc Tấn,713
70705064,Xã Lộc Thạnh,713
70705065,Xã Lộc Quang,713
70706066,Xã Tân Tiến,713
70706067,Xã Thiện Hưng,713
70706068,Xã Hưng Phước,713
70715069,Xã Phú Nghĩa,713
70715070,Xã Đa Kia,713
70703071,Phường Phước Bình,713
70703072,Phường Phước Long,713
70716073,Xã Bình Tân,713
70716074,Xã Long Hà,713
70716075,Xã Phú Riềng,713
70716076,Xã Phú Trung,713
70711077,Phường Đồng Xoài,713
70711078,Phường Bình Phước,713
70701079,Xã Thuận Lợi,713
70701080,Xã Đồng Tâm,713
70701081,Xã Tân Lợi,713
70701082,Xã Đồng Phú,713
70707083,Xã Phước Sơn,713
70707084,Xã Nghĩa Trung,713
70707085,Xã Bù Đăng,713
70707086,Xã Thọ Sơn,713
70707087,Xã Đak Nhau,713
70707088,Xã Bom Bo,713
71301089,Phường Tam Phước,713
71301090,Phường Phước Tân,713
71305091,Xã Thanh Sơn,713
71303092,Xã Đak Lua,713
71307093,Xã Phú Lý,713
70715094,Xã Bù Gia Mập,713
70715095,Xã Đăk Ơ,713
71701001,Phường Vũng Tàu,701
71701002,Phường Tam Thắng,701
71701003,Phường Rạch Dừa,701
71701004,Phường Phước Thắng,701
71703005,Phường Bà Rịa,701
71703006,Phường Long Hương,701
71709007,Phường Phú Mỹ,701
71703008,Phường Tam Long,701
71709009,Phường Tân Thành,701
71709010,Phường Tân Phước,701
71709011,Phường Tân Hải,701
71709012,Xã Châu Pha,701
71705013,Xã Ngãi Giao,701
71705014,Xã Bình Giã,701
71705015,Xã Kim Long,701
71705016,Xã Châu Đức,701
71705017,Xã Xuân Sơn,701
71705018,Xã Nghĩa Thành,701
71707019,Xã Hồ Tràm,701
71707020,Xã Xuyên Mộc,701
71707021,Xã Hòa Hội,701
71707022,Xã Bàu Lâm,701
71712023,Xã Phước Hải,701
71712024,Xã Long Hải,701
71712025,Xã Đất Đỏ,701
71712026,Xã Long Điền,701
71713027,Đặc khu Côn Đảo,701
71109028,Phường Đông Hoà,701
71109029,Phường Dĩ An,701
71109030,Phường Tân Đông Hiệp,701
71107031,Phường Thuận An,701
71107032,Phường Thuận Giao,701
71107033,Phường Bình Hoà,701
71107034,Phường Lái Thiêu,701
71107035,Phường An Phú,701
71101036,Phường Bình Dương,701
71101037,Phường Chánh Hiệp,701
71101038,Phường Thủ Dầu Một,701
71101039,Phường Phú Lợi,701
71105040,Phường Vĩnh Tân,701
71105041,Phường Bình Cơ,701
71105042,Phường Tân Uyên,701
71105043,Phường Tân Hiệp,701
71105044,Phường Tân Khánh,701
71103045,Phường Hoà Lợi,701
71101046,Phường Phú An,701
71113047,Phường Tây Nam,701
71115048,Phường Long Nguyên,701
71115049,Phường Bến Cát,701
71115050,Phường Chánh Phú Hoà,701
71117051,Xã Bắc Tân Uyên,701
71117052,Xã Thường Tân,701
71111053,Xã An Long,701
71111054,Xã Phước Thành,701
71111055,Xã Phước Hoà,701
71111056,Xã Phú Giáo,701
71115057,Xã Trừ Văn Thố,701
71115058,Xã Bàu Bàng,701
71113059,Xã Minh Thạnh,701
71113060,Xã Long Hoà,701
71113061,Xã Dầu Tiếng,701
71113062,Xã Thanh An,701
70101063,Phường Sài Gòn,701
70101064,Phường Tân Định,701
70101065,Phường Bến Thành,701
70101066,Phường Cầu Ông Lãnh,701
70105067,Phường Bàn Cờ,701
70105068,Phường Xuân Hoà,701
70105069,Phường Nhiêu Lộc,701
70107070,Phường Xóm Chiếu,701
70107071,Phường Khánh Hội,701
70107072,Phường Vĩnh Hội,701
70109073,Phường Chợ Quán,701
70109074,Phường An Đông,701
70109075,Phường Chợ Lớn,701
70111076,Phường Bình Tây,701
70111077,Phường Bình Tiên,701
70111078,Phường Bình Phú,701
70111079,Phường Phú Lâm,701
70113080,Phường Tân Thuận,701
70113081,Phường Phú Thuận,701
70113082,Phường Tân Mỹ,701
70113083,Phường Tân Hưng,701
70115084,Phường Chánh Hưng,701
70115085,Phường Phú Định,701
70115086,Phường Bình Đông,701
70119087,Phường Diên Hồng,701
70119088,Phường Vườn Lài,701
70119089,Phường Hoà Hưng,701
70121090,Phường Minh Phụng,701
70121091,Phường Bình Thới,701
70121092,Phường Hoà Bình,701
70121093,Phường Phú Thọ,701
70123094,Phường Đông Hưng Thuận,701
70123095,Phường Trung Mỹ Tây,701
70123096,Phường Tân Thới Hiệp,701
70123097,Phường Thới An,701
70123098,Phường An Phú Đông,701
70134099,Phường An Lạc,701
70134100,Phường Tân Tạo,701
70134101,Phường Bình Tân,701
70134102,Phường Bình Trị Đông,701
70134103,Phường Bình Hưng Hoà,701
70129104,Phường Gia Định,701
70129105,Phường Bình Thạnh,701
70129106,Phường Bình Lợi Trung,701
70129107,Phường Thạnh Mỹ Tây,701
70129108,Phường Bình Quới,701
70125109,Phường Hạnh Thông,701
70125110,Phường An Nhơn,701
70125111,Phường Gò Vấp,701
70125112,Phường An Hội Đông,701
70125113,Phường Thông Tây Hội,701
70125114,Phường An Hội Tây,701
70131115,Phường Đức Nhuận,701
70131116,Phường Cầu Kiệu,701
70131117,Phường Phú Nhuận,701
70127118,Phường Tân Sơn Hoà,701
70127119,Phường Tân Sơn Nhất,701
70127120,Phường Tân Hoà,701
70127121,Phường Bảy Hiền,701
70127122,Phường Tân Bình,701
70127123,Phường Tân Sơn,701
70128124,Phường Tây Thạnh,701
70128125,Phường Tân Sơn Nhì,701
70128126,Phường Phú Thọ Hoà,701
70128127,Phường Tân Phú,701
70128128,Phường Phú Thạnh,701
70145129,Phường Hiệp Bình,701
70145130,Phường Thủ Đức,701
70145131,Phường Tam Bình,701
70145132,Phường Linh Xuân,701
70145133,Phường Tăng Nhơn Phú,701
70145134,Phường Long Bình,701
70145135,Phường Long Phước,701
70145136,Phường Long Trường,701
70145137,Phường Cát Lái,701
70145138,Phường Bình Trưng,701
70145139,Phường Phước Long,701
70145140,Phường An Khánh,701
70139141,Xã Vĩnh Lộc,701
70139142,Xã Tân Vĩnh Lộc,701
70139143,Xã Bình Lợi,701
70139144,Xã Tân Nhựt,701
70139145,Xã Bình Chánh,701
70139146,Xã Hưng Long,701
70139147,Xã Bình Hưng,701
70143148,Xã Bình Khánh,701
70143149,Xã An Thới Đông,701
70143150,Xã Cần Giờ,701
70135151,Xã Củ Chi,701
70135152,Xã Tân An Hội,701
70135153,Xã Thái Mỹ,701
70135154,Xã An Nhơn Tây,701
70135155,Xã Nhuận Đức,701
70135156,Xã Phú Hoà Đông,701
70135157,Xã Bình Mỹ,701
70137158,Xã Đông Thạnh,701
70137159,Xã Hóc Môn,701
70137160,Xã Xuân Thới Sơn,701
70137161,Xã Bà Điểm,701
70141162,Xã Nhà Bè,701
70141163,Xã Hiệp Phước,701
71701164,Xã Long Sơn,701
71707165,Xã Hòa Hiệp,701
71707166,Xã Bình Châu,701
71103167,Phường Thới Hoà,701
70143168,Xã Thạnh An,701
81701037,Phường Trà Vinh,809
80905001,Xã Cái Nhum,809
81701036,Phường Long Đức,809
80905002,Xã Tân Long Hội,809
81701038,Phường Nguyệt Hóa,809
80905003,Xã Nhơn Phú,809
81701039,Phường Hòa Thuận,809
80905004,Xã Bình Phước,809
81703042,Xã Càng Long,809
80903005,Xã An Bình,809
81703040,Xã An Trường,809
80903006,Xã Long Hồ,809
81703041,Xã Tân An,809
80903007,Xã Phú Quới,809
81703043,Xã Nhị Long,809
80901008,Phường Thanh Đức,809
81703044,Xã Bình Phú,809
80901009,Phường Long Châu,809
81705046,Xã Châu Thành,809
80901010,Phường Phước Hậu,809
81705045,Xã Song Lộc,809
80901011,Phường Tân Hạnh,809
81705047,Xã Hưng Mỹ,809
80901012,Phường Tân Ngãi,809
81705048,Xã Hòa Minh,809
80913013,Xã Quới Thiện,809
81705049,Xã Long Hòa,809
80913014,Xã Trung Thành,809
81707050,Xã Cầu Kè,809
80913015,Xã Trung Ngãi,809
81707051,Xã Phong Thạnh,809
80913016,Xã Quới An,809
81707052,Xã An Phú Tân,809
80913017,Xã Trung Hiệp,809
81707053,Xã Tam Ngãi,809
80913018,Xã Hiếu Phụng,809
81709056,Xã Tiểu Cần,809
80913019,Xã Hiếu Thành,809
81709054,Xã Tân Hòa,809
80911020,Xã Lục Sỹ Thành,809
81709055,Xã Hùng Hòa,809
80911021,Xã Trà Ôn,809
81709057,Xã Tập Ngãi,809
80911022,Xã Trà Côn,809
81711060,Xã Cầu Ngang,809
80911023,Xã Vĩnh Xuân,809
81711058,Xã Mỹ Long,809
80911024,Xã Hòa Bình,809
81711059,Xã Vinh Kim,809
80909025,Xã Hòa Hiệp,809
81711061,Xã Nhị Trường,809
80909026,Xã Tam Bình,809
81711062,Xã Hiệp Mỹ,809
80909027,Xã Ngãi Tứ,809
81713066,Xã Trà Cú,809
80909028,Xã Song Phú,809
81713063,Xã Lưu Nghiệp Anh,809
80909029,Xã Cái Ngang,809
81713064,Xã Đại An,809
80908030,Xã Tân Quới,809
81713065,Xã Hàm Giang,809
80908031,Xã Tân Lược,809
81713067,Xã Long Hiệp,809
80908032,Xã Mỹ Thuận,809
81713068,Xã Tập Sơn,809
80907033,Phường Bình Minh,809
81716069,Phường Duyên Hải,809
80907034,Phường Cái Vồn,809
81716070,Phường Trường Long Hòa,809
80907035,Phường Đông Thành,809
81716071,Xã Long Hữu,809
81715072,Xã Long Thành,809
81715073,Xã Đông Hải,809
81715074,Xã Long Vĩnh,809
81715075,Xã Đôn Châu,809
81715076,Xã Ngũ Lạc,809
81101077,Phường An Hội,809
81101078,Phường Phú Khương,809
81101079,Phường Bến Tre,809
81101080,Phường Sơn Đông,809
81103081,Phường Phú Tân,809
81103082,Xã Phú Túc,809
81103083,Xã Giao Long,809
81103084,Xã Tiên Thủy,809
81103085,Xã Tân Phú,809
81105086,Xã Phú Phụng,809
81105087,Xã Chợ Lách,809
81105088,Xã Vĩnh Thành,809
81105089,Xã Hưng Khánh Trung,809
81108090,Xã Phước Mỹ Trung,809
81108091,Xã Tân Thành Bình,809
81108092,Xã Nhuận Phú Tân,809
81107093,Xã Đồng Khởi,809
81107094,Xã Mỏ Cày,809
81107095,Xã Thành Thới,809
81107096,Xã An Định,809
81107097,Xã Hương Mỹ,809
81115098,Xã Đại Điền,809
81115099,Xã Quới Điền,809
81115100,Xã Thạnh Phú,809
81115101,Xã An Qui,809
81115102,Xã Thạnh Hải,809
81115103,Xã Thạnh Phong,809
81113104,Xã Tân Thủy,809
81113105,Xã Bảo Thạnh,809
81113106,Xã Ba Tri,809
81113107,Xã Tân Xuân,809
81113108,Xã Mỹ Chánh Hòa,809
81113109,Xã An Ngãi Trung,809
81113110,Xã An Hiệp,809
81109111,Xã Hưng Nhượng,809
81109112,Xã Giồng Trôm,809
81109113,Xã Tân Hào,809
81109114,Xã Phước Long,809
81109115,Xã Lương Phú,809
81109116,Xã Châu Hòa,809
81109117,Xã Lương Hòa,809
81111118,Xã Thới Thuận,809
81111119,Xã Thạnh Phước,809
81111120,Xã Bình Đại,809
81111121,Xã Thạnh Trị,809
81111122,Xã Lộc Thuận,809
81111123,Xã Châu Hưng,809
81111124,Xã Phú Thuận,809
80701001,Phường Mỹ Tho,803
80701002,Phường Đạo Thạnh,803
80701003,Phường Mỹ Phong,803
80701004,Phường Thới Sơn,803
80701005,Phường Trung An,803
80703006,Phường Gò Công,803
80703007,Phường Long Thuận,803
80703008,Phường Sơn Qui,803
80703009,Phường Bình Xuân,803
80721010,Phường Mỹ Phước Tây,803
80721011,Phường Thanh Hoà,803
80721012,Phường Cai Lậy,803
80721013,Phường Nhị Quý,803
80721014,Xã Tân Phú,803
80713015,Xã Thanh Hưng,803
80713016,Xã An Hữu,803
80713017,Xã Mỹ Lợi,803
80713018,Xã Mỹ Đức Tây,803
80713019,Xã Mỹ Thiện,803
80713020,Xã Hậu Mỹ,803
80713021,Xã Hội Cư,803
80713022,Xã Cái Bè,803
80709023,Xã Bình Phú,803
80709024,Xã Hiệp Đức,803
80709025,Xã Ngũ Hiệp,803
80709026,Xã Long Tiên,803
80709027,Xã Mỹ Thành,803
80709028,Xã Thạnh Phú,803
80705029,Xã Tân Phước 1,803
80705030,Xã Tân Phước 2,803
80705031,Xã Tân Phước 3,803
80705032,Xã Hưng Thạnh,803
80707033,Xã Tân Hương,803
80707034,Xã Châu Thành,803
80707035,Xã Long Hưng,803
80707036,Xã Long Định,803
80707037,Xã Vĩnh Kim,803
80707038,Xã Kim Sơn,803
80707039,Xã Bình Trưng,803
80711040,Xã Mỹ Tịnh An,803
80711041,Xã Lương Hoà Lạc,803
80711042,Xã Tân Thuận Bình,803
80711043,Xã Chợ Gạo,803
80711044,Xã An Thạnh Thủy,803
80711045,Xã Bình Ninh,803
80715046,Xã Vĩnh Bình,803
80715047,Xã Đồng Sơn,803
80715048,Xã Phú Thành,803
80715049,Xã Long Bình,803
80715050,Xã Vĩnh Hựu,803
80717051,Xã Gò Công Đông,803
80717052,Xã Tân Điền,803
80717053,Xã Tân Hoà,803
80717054,Xã Tân Đông,803
80717055,Xã Gia Thuận,803
80719056,Xã Tân Thới,803
80719057,Xã Tân Phú Đông,803
80305058,Xã Tân Hồng,803
80305059,Xã Tân Thành,803
80305060,Xã Tân Hộ Cơ,803
80305061,Xã An Phước,803
80323062,Phường An Bình,803
80323063,Phường Hồng Ngự,803
80307064,Phường Thường Lạc,803
80307065,Xã Thường Phước,803
80307066,Xã Long Khánh,803
80307067,Xã Long Phú Thuận,803
80309068,Xã An Hoà,803
80309069,Xã Tam Nông,803
80309070,Xã Phú Thọ,803
80309071,Xã Tràm Chim,803
80309072,Xã Phú Cường,803
80309073,Xã An Long,803
80311074,Xã Thanh Bình,803
80311075,Xã Tân Thạnh,803
80311076,Xã Bình Thành,803
80311077,Xã Tân Long,803
80313078,Xã Tháp Mười,803
80313079,Xã Thanh Mỹ,803
80313080,Xã Mỹ Quí,803
80313081,Xã Đốc Binh Kiều,803
80313082,Xã Trường Xuân,803
80313083,Xã Phương Thịnh,803
80315084,Xã Phong Mỹ,803
80315085,Xã Ba Sao,803
80315086,Xã Mỹ Thọ,803
80315087,Xã Bình Hàng Trung,803
80315088,Xã Mỹ Hiệp,803
80301089,Phường Cao Lãnh,803
80301090,Phường Mỹ Ngãi,803
80301091,Phường Mỹ Trà,803
80317092,Xã Mỹ An Hưng,803
80317093,Xã Tân Khánh Trung,803
80317094,Xã Lấp Vò,803
80319095,Xã Lai Vung,803
80319096,Xã Hoà Long,803
80319097,Xã Phong Hoà,803
80303098,Phường Sa Đéc,803
80319099,Xã Tân Dương,803
80321100,Xã Phú Hựu,803
80321101,Xã Tân Nhuận Đông,803
80321102,Xã Tân Phú Trung,803
80501001,Xã Mỹ Hoà Hưng,805
80501002,Phường Long Xuyên,805
80501003,Phường Bình Đức,805
80501004,Phường Mỹ Thới,805
80503005,Phường Châu Đốc,805
80503006,Phường Vĩnh Tế,805
80505007,Xã An Phú,805
80505008,Xã Vĩnh Hậu,805
80505009,Xã Nhơn Hội,805
80505010,Xã Khánh Bình,805
80505011,Xã Phú Hữu,805
80507012,Xã Tân An,805
80507013,Xã Châu Phong,805
80507014,Xã Vĩnh Xương,805
80507015,Phường Tân Châu,805
80507016,Phường Long Phú,805
80509017,Xã Phú Tân,805
80509018,Xã Phú An,805
80509019,Xã Bình Thạnh Đông,805
80509020,Xã Chợ Vàm,805
80509021,Xã Hoà Lạc,805
80509022,Xã Phú Lâm,805
80511023,Xã Châu Phú,805
80511024,Xã Mỹ Đức,805
80511025,Xã Vĩnh Thạnh Trung,805
80511026,Xã Bình Mỹ,805
80511027,Xã Thạnh Mỹ Tây,805
80513028,Xã An Cư,805
80513029,Xã Núi Cấm,805
80513030,Phường Tịnh Biên,805
80513031,Phường Thới Sơn,805
80513032,Phường Chi Lăng,805
80515033,Xã Ba Chúc,805
80515034,Xã Tri Tôn,805
80515035,Xã Ô Lâm,805
80515036,Xã Cô Tô,805
80515037,Xã Vĩnh Gia,805
80519038,Xã An Châu,805
80519039,Xã Bình Hoà,805
80519040,Xã Cần Đăng,805
80519041,Xã Vĩnh Hanh,805
80519042,Xã Vĩnh An,805
80517043,Xã Chợ Mới,805
80517044,Xã Cù Lao Giêng,805
80517045,Xã Hội An,805
80517046,Xã Long Điền,805
80517047,Xã Nhơn Mỹ,805
80517048,Xã Long Kiến,805
80521049,Xã Thoại Sơn,805
80521050,Xã Óc Eo,805
80521051,Xã Định Mỹ,805
80521052,Xã Phú Hoà,805
80521053,Xã Vĩnh Trạch,805
80521054,Xã Tây Phú,805
81319055,Xã Vĩnh Bình,805
81319056,Xã Vĩnh Thuận,805
81319057,Xã Vĩnh Phong,805
81327058,Xã Vĩnh Hoà,805
81327059,Xã U Minh Thượng,805
81317060,Xã Đông Hoà,805
81317061,Xã Tân Thạnh,805
81317062,Xã Đông Hưng,805
81317063,Xã An Minh,805
81317064,Xã Vân Khánh,805
81315065,Xã Tây Yên,805
81315066,Xã Đông Thái,805
81315067,Xã An Biên,805
81313068,Xã Định Hoà,805
81313069,Xã Gò Quao,805
81313070,Xã Vĩnh Hoà Hưng,805
81313071,Xã Vĩnh Tuy,805
81311072,Xã Giồng Riềng,805
81311073,Xã Thạnh Hưng,805
81311074,Xã Long Thạnh,805
81311075,Xã Hoà Hưng,805
81311076,Xã Ngọc Chúc,805
81311077,Xã Hoà Thuận,805
81307078,Xã Tân Hội,805
81307079,Xã Tân Hiệp,805
81307080,Xã Thạnh Đông,805
81309081,Xã Thạnh Lộc,805
81309082,Xã Châu Thành,805
81309083,Xã Bình An,805
81305084,Xã Hòn Đất,805
81305085,Xã Sơn Kiên,805
81305086,Xã Mỹ Thuận,805
81305087,Xã Bình Sơn,805
81305088,Xã Bình Giang,805
81304089,Xã Giang Thành,805
81304090,Xã Vĩnh Điều,805
81303091,Xã Hoà Điền,805
81303092,Xã Kiên Lương,805
81303093,Xã Sơn Hải,805
81303094,Xã Hòn Nghệ,805
81323095,Đặc khu Kiên Hải,805
81301096,Phường Vĩnh Thông,805
81301097,Phường Rạch Giá,805
81325098,Phường Hà Tiên,805
81325099,Phường Tô Châu,805
81325100,Xã Tiên Hải,805
81321101,Đặc khu Phú Quốc,805
81321102,Đặc khu Thổ Châu,805
81519001,Phường Ninh Kiều,815
81519002,Phường Cái Khế,815
81519003,Phường Tân An,815
81519004,Phường An Bình,815
81521005,Phường Thới An Đông,815
81521006,Phường Bình Thủy,815
81521007,Phường Long Tuyền,815
81523008,Phường Cái Răng,815
81523009,Phường Hưng Phú,815
81505010,Phường Ô Môn,815
81505011,Phường Thới Long,815
81505012,Phường Phước Thới,815
81503013,Phường Trung Nhứt,815
81503014,Phường Thốt Nốt,815
81503015,Phường Thuận Hưng,815
81503016,Phường Tân Lộc,815
81529017,Xã Phong Điền,815
81529018,Xã Nhơn Ái,815
81529019,Xã Trường Long,815
81531020,Xã Thới Lai,815
81531021,Xã Đông Thuận,815
81531022,Xã Trường Xuân,815
81531023,Xã Trường Thành,815
81527024,Xã Cờ Đỏ,815
81527025,Xã Đông Hiệp,815
81527026,Xã Thạnh Phú,815
81527027,Xã Thới Hưng,815
81527028,Xã Trung Hưng,815
81525029,Xã Vĩnh Thạnh,815
81525030,Xã Vĩnh Trinh,815
81525031,Xã Thạnh An,815
81525032,Xã Thạnh Quới,815
81601033,Xã Hỏa Lựu,815
81601034,Phường Vị Thanh,815
81601035,Phường Vị Tân,815
81609036,Xã Vị Thủy,815
81609037,Xã Vĩnh Thuận Đông,815
81609038,Xã Vị Thanh 1,815
81609039,Xã Vĩnh Tường,815
81611040,Xã Vĩnh Viễn,815
81611041,Xã Xà Phiên,815
81611042,Xã Lương Tâm,815
81612043,Phường Long Bình,815
81612044,Phường Long Mỹ,815
81612045,Phường Long Phú 1,815
81603046,Xã Thạnh Xuân,815
81603047,Xã Tân Hoà,815
81603048,Xã Trường Long Tây,815
81605049,Xã Châu Thành,815
81605050,Xã Đông Phước,815
81605051,Xã Phú Hữu,815
81607052,Phường Đại Thành,815
81607053,Phường Ngã Bảy,815
81608054,Xã Tân Bình,815
81608055,Xã Hoà An,815
81608056,Xã Phương Bình,815
81608057,Xã Tân Phước Hưng,815
81608058,Xã Hiệp Hưng,815
81608059,Xã Phụng Hiệp,815
81608060,Xã Thạnh Hoà,815
81901061,Phường Phú Lợi,815
81901062,Phường Sóc Trăng,815
81901063,Phường Mỹ Xuyên,815
81909064,Xã Hoà Tú,815
81909065,Xã Gia Hoà,815
81909066,Xã Nhu Gia,815
81909067,Xã Ngọc Tố,815
81905068,Xã Trường Khánh,815
81905069,Xã Đại Ngãi,815
81905070,Xã Tân Thạnh,815
81905071,Xã Long Phú,815
81903072,Xã Nhơn Mỹ,815
81903073,Xã Phong Nẫm,815
81903074,Xã An Lạc Thôn,815
81903075,Xã Kế Sách,815
81903076,Xã Thới An Hội,815
81903077,Xã Đại Hải,815
81915078,Xã Phú Tâm,815
81915079,Xã An Ninh,815
81915080,Xã Thuận Hoà,815
81915081,Xã Hồ Đắc Kiện,815
81907082,Xã Mỹ Tú,815
81907083,Xã Long Hưng,815
81907084,Xã Mỹ Phước,815
81907085,Xã Mỹ Hương,815
81913086,Xã Vĩnh Hải,815
81913087,Xã Lai Hoà,815
81913088,Phường Vĩnh Phước,815
81913089,Phường Vĩnh Châu,815
81913090,Phường Khánh Hoà,815
81912091,Xã Tân Long,815
81912092,Phường Ngã Năm,815
81912093,Phường Mỹ Quới,815
81911094,Xã Phú Lộc,815
81911095,Xã Vĩnh Lợi,815
81911096,Xã Lâm Tân,815
81917097,Xã Thạnh Thới An,815
81917098,Xã Tài Văn,815
81917099,Xã Liêu Tú,815
81917100,Xã Lịch Hội Thượng,815
81917101,Xã Trần Đề,815
81906102,Xã An Thạnh,815
81906103,Xã Cù Lao Dung,815
82301001,Phường An Xuyên,823
82301002,Phường Lý Văn Lâm,823
82301003,Phường Tân Thành,823
82301004,Phường Hòa Thành,823
82311005,Xã Tân Thuận,823
82311006,Xã Tân Tiến,823
82311007,Xã Tạ An Khương,823
82311008,Xã Trần Phán,823
82311009,Xã Thanh Tùng,823
82311010,Xã Đầm Dơi,823
82311011,Xã Quách Phẩm,823
82305012,Xã U Minh,823
82305013,Xã Nguyễn Phích,823
82305014,Xã Khánh Lâm,823
82305015,Xã Khánh An,823
82313016,Xã Phan Ngọc Hiển,823
82313017,Xã Đất Mũi,823
82313018,Xã Tân Ân,823
82307019,Xã Khánh Bình,823
82307020,Xã Đá Bạc,823
82307021,Xã Khánh Hưng,823
82307022,Xã Sông Đốc,823
82307023,Xã Trần Văn Thời,823
82303024,Xã Thới Bình,823
82303025,Xã Trí Phải,823
82303026,Xã Tân Lộc,823
82303027,Xã Hồ Thị Kỷ,823
82303028,Xã Biển Bạch,823
82312029,Xã Đất Mới,823
82312030,Xã Năm Căn,823
82312031,Xã Tam Giang,823
82308032,Xã Cái Đôi Vàm,823
82308033,Xã Nguyễn Việt Khái,823
82308034,Xã Phú Tân,823
82308035,Xã Phú Mỹ,823
82309036,Xã Lương Thế Trân,823
82309037,Xã Tân Hưng,823
82309038,Xã Hưng Mỹ,823
82309039,Xã Cái Nước,823
82101040,Phường Bạc Liêu,823
82101041,Phường Vĩnh Trạch,823
82101042,Phường Hiệp Thành,823
82107043,Phường Giá Rai,823
82107044,Phường Láng Tròn,823
82107045,Xã Phong Thạnh,823
82103046,Xã Hồng Dân,823
82103047,Xã Vĩnh Lộc,823
82103048,Xã Ninh Thạnh Lợi,823
82103049,Xã Ninh Quới,823
82111050,Xã Gành Hào,823
82111051,Xã Định Thành,823
82111052,Xã An Trạch,823
82111053,Xã Long Điền,823
82111054,Xã Đông Hải,823
82106055,Xã Hoà Bình,823
82106056,Xã Vĩnh Mỹ,823
82106057,Xã Vĩnh Hậu,823
82109058,Xã Phước Long,823
82109059,Xã Vĩnh Phước,823
82109060,Xã Phong Hiệp,823
82109061,Xã Vĩnh Thanh,823
82105062,Xã Vĩnh Lợi,823
82105063,Xã Hưng Hội,823
82105064,Xã Châu Thới,823
